Date,PERMNO,TICKER,COMPANY NAME,WEIGHT
2026-04-01,21357,,,0.617281
2026-04-01,77605,BSX,BOSTON SCIENTIFIC CORP,0.609535
2026-04-01,65307,RPM,RPM INTERNATIONAL INC/DE/,0.546602
2026-04-01,90215,CRM,"Salesforce, Inc.",0.523956
2026-04-01,21936,,,0.519595
2026-04-01,90708,MORN,"Morningstar, Inc.",0.455561
2026-04-01,42550,,,0.40334
2026-04-01,92402,MSCI,MSCI Inc.,0.376195
2026-04-01,73139,SYK,STRYKER CORP,0.320488
2026-04-01,88873,GPN,GLOBAL PAYMENTS INC,0.27978
2026-04-01,76841,BIIB,BIOGEN INC.,0.252073
2026-04-01,77496,,,0.219677
2026-04-01,17332,VCTR,"Victory Capital Holdings, Inc.",0.190794
2026-04-01,25590,NFG,NATIONAL FUEL GAS CO,0.167584
2026-04-01,44134,,,0.119065
2026-04-01,53225,,,0.100933
2026-04-01,62092,TMO,THERMO FISHER SCIENTIFIC INC.,0.091056
2026-04-01,19930,,,-0.018646
2026-04-01,19593,,,-0.025907
2026-04-01,54199,,,-0.046269
2026-04-01,60599,LUMN,"Lumen Technologies, Inc.",-0.064922
2026-04-01,14811,FWONK,Liberty Media Corp,-0.070168
2026-04-01,23263,,,-0.094
2026-04-01,21262,,,-0.130316
2026-04-01,89540,DKS,"DICK'S SPORTING GOODS, INC.",-0.135305
2026-04-01,27991,PNW,PINNACLE WEST CAPITAL CORP,-0.162907
2026-04-01,23931,XEL,XCEL ENERGY INC,-0.206719
2026-04-01,53110,,,-0.245079
2026-04-01,13908,PFSI,"PennyMac Financial Services, Inc.",-0.286723
2026-04-01,61567,HXL,HEXCEL CORP /DE/,-0.359874
2026-04-01,79859,,,-0.368035
2026-04-01,17045,ACMR,"ACM Research, Inc.",-0.38678
2026-04-01,80286,,,-0.403638
2026-04-01,86288,CSGP,"COSTAR GROUP, INC.",-0.412012
2026-04-01,17341,,,-0.416218
2026-04-01,20648,RBLX,Roblox Corp,-0.48888
2026-04-01,89031,AXON,"AXON ENTERPRISE, INC.",-0.497225
2026-04-01,20916,,,-0.579516
2026-04-01,14472,,,-0.599497
2026-04-01,77357,SNPS,SYNOPSYS INC,-0.609277
2026-04-01,20126,JOBY,"Joby Aviation, Inc.",-0.619384
2026-04-01,18835,,,-0.621025
2026-04-01,18575,PSN,PARSONS CORP,-0.631149
2026-04-01,22618,,,-0.636759
2026-04-01,52708,LEN,LENNAR CORP /NEW/,-0.655465
2026-04-01,15535,OLLI,"Ollie's Bargain Outlet Holdings, Inc.",-0.655966
2026-04-01,91575,,,-0.667362
2026-04-01,19655,,,-0.674571
2026-04-01,23340,CRBG,"Corebridge Financial, Inc.",-0.680251
2026-04-01,17366,HYMC,HYCROFT MINING HOLDING CORP,-0.695929
2026-04-01,18726,CRWD,"CrowdStrike Holdings, Inc.",-0.707629
2026-04-01,13511,PANW,Palo Alto Networks Inc,-0.716461
2026-04-01,93436,,,-0.718664
2026-04-01,84319,LAD,LITHIA MOTORS INC,-0.721803
2026-04-01,21605,,,-0.728606
2026-04-01,21352,,,-0.749682
2026-04-01,84761,,,-0.750069
2026-04-01,17144,GIS,GENERAL MILLS INC,-0.75197
2026-04-01,21237,PCOR,"PROCORE TECHNOLOGIES, INC.",-0.759902
2026-04-01,88504,,,-0.760546
2026-04-01,90776,WAL,WESTERN ALLIANCE BANCORPORATION,-0.781463
2026-04-01,89781,,,-0.789072
2026-04-01,89971,SGI,SOMNIGROUP INTERNATIONAL INC.,-0.799281
2026-04-01,18909,,,-0.801958
2026-04-01,59328,INTC,INTEL CORP,-0.802044
2026-04-01,19561,,,-0.807417
2026-04-01,79864,,,-0.809184
2026-04-01,76868,AAON,"AAON, INC.",-0.815829
2026-04-01,21573,,,-0.816847
2026-04-01,12400,,,-0.820937
2026-04-01,27887,BAX,BAXTER INTERNATIONAL INC,-0.821842
2026-04-01,22199,,,-0.822281
2026-04-01,75342,MTH,Meritage Homes CORP,-0.823174
2026-04-01,42585,SJM,J M SMUCKER Co,-0.828838
2026-04-01,81540,COR,"Cencora, Inc.",-0.841245
2026-04-01,17226,,,-0.87014
2026-04-01,14401,,,-0.870199
2026-04-01,16600,HSY,HERSHEY CO,-0.876946
2026-04-01,11499,,,-0.878232
2026-04-01,79839,,,-0.879863
2026-04-01,92294,,,-0.886626
2026-04-01,17000,RYTM,"RHYTHM PHARMACEUTICALS, INC.",-0.890537
2026-04-01,20067,,,-0.891244
2026-04-01,90444,ORA,"ORMAT TECHNOLOGIES, INC.",-0.891336
2026-04-01,18776,,,-0.892881
2026-04-01,77702,SBUX,STARBUCKS CORP,-0.911097
2026-04-01,15831,,,-0.911882
2026-04-01,90175,XPO,"XPO, Inc.",-0.92146
2026-04-01,21747,,,-0.925666
2026-04-01,63773,TDS,TELEPHONE & DATA SYSTEMS INC /DE/,-0.928228
2026-04-01,19484,,,-0.938305
2026-04-01,13410,,,-0.941555
2026-04-01,19201,,,-0.950344
2026-04-01,19854,,,-0.955801
2026-04-01,15649,,,-0.966165
2026-04-01,21928,,,-0.990154
2026-04-01,91402,,,-0.991471
2026-04-01,84348,,,-0.997537
2026-04-01,13730,,,-1.0
2026-04-01,15293,,,-1.0
2026-04-01,15303,,,-1.0
2026-04-01,15707,HPE,Hewlett Packard Enterprise Co,-1.0
2026-04-01,16005,,,-1.0
2026-04-01,16263,,,-1.0
2026-04-01,16653,,,-1.0
2026-04-01,16680,QXO,"QXO, Inc.",-1.0
2026-04-01,17039,,,-1.0
2026-04-01,17372,,,-1.0
2026-04-01,17374,RCUS,"Arcus Biosciences, Inc.",-1.0
2026-04-01,18428,,,-1.0
2026-04-01,19002,,,-1.0
2026-04-01,19433,,,-1.0
2026-04-01,19577,,,-1.0
2026-04-01,19628,,,-1.0
2026-04-01,19849,,,-1.0
2026-04-01,19986,,,-1.0
2026-04-01,20138,GPGI,"GPGI, Inc.",-1.0
2026-04-01,20325,,,-1.0
2026-04-01,20632,,,-1.0
2026-04-01,20791,,,-1.0
2026-04-01,21619,,,-1.0
2026-04-01,21898,,,-1.0
2026-04-01,21927,DJT,Trump Media & Technology Group Corp.,-1.0
2026-04-01,22758,,,-1.0
2026-04-01,32707,HP,"Helmerich & Payne, Inc.",-1.0
2026-04-01,55511,TXNM,TXNM ENERGY INC,-1.0
2026-04-01,56274,,,-1.0
2026-04-01,76661,IONS,IONIS PHARMACEUTICALS INC,-1.0
2026-04-01,79879,,,-1.0
2026-04-01,83509,FCN,"FTI CONSULTING, INC",-1.0
2026-04-01,85293,,,-1.0
2026-04-01,85464,CWST,CASELLA WASTE SYSTEMS INC,-1.0
2026-04-01,87430,,,-1.0
2026-04-01,88351,INSM,INSMED Inc,-1.0
2026-04-01,88853,FLR,FLUOR CORP,-1.0
2026-04-01,90312,,,-1.0
2026-04-01,90520,CE,Celanese Corp,-1.0
2026-04-01,91041,,,-1.0
2026-04-01,91612,,,-1.0
2026-04-01,91733,AVAV,AeroVironment Inc,-1.0
2026-04-01,91832,,,-1.0
2026-04-01,92040,,,-1.0
2026-05-01,11018,,,1.0
2026-05-01,11154,PLAB,PHOTRONICS INC,1.0
2026-05-01,11995,,,1.0
2026-05-01,12570,,,1.0
2026-05-01,13046,,,1.0
2026-05-01,13543,,,1.0
2026-05-01,14593,AAPL,Apple Inc.,1.0
2026-05-01,16126,AZZ,AZZ INC,1.0
2026-05-01,16631,,,1.0
2026-05-01,16967,,,1.0
2026-05-01,18065,GTX,Garrett Motion Inc.,1.0
2026-05-01,20894,APP,AppLovin Corp,1.0
2026-05-01,20975,,,1.0
2026-05-01,29612,,,1.0
2026-05-01,46463,,,1.0
2026-05-01,46886,KLAC,KLA CORP,1.0
2026-05-01,48486,LRCX,LAM RESEARCH CORP,1.0
2026-05-01,60628,FDX,FEDEX CORP,1.0
2026-05-01,60871,,,1.0
2026-05-01,68196,SEIC,SEI INVESTMENTS CO,1.0
2026-05-01,75603,,,1.0
2026-05-01,76128,VICR,VICOR CORP,1.0
2026-05-01,76478,ESE,ESCO TECHNOLOGIES INC,1.0
2026-05-01,80128,VMI,VALMONT INDUSTRIES INC,1.0
2026-05-01,84438,,,1.0
2026-05-01,85753,VRSN,VERISIGN INC/CA,1.0
2026-05-01,86102,FHI,"FEDERATED HERMES, INC.",1.0
2026-05-01,86580,NVDA,NVIDIA CORP,1.0
2026-05-01,87137,DVN,DEVON ENERGY CORP/DE,1.0
2026-05-01,88661,TPR,"TAPESTRY, INC.",1.0
2026-05-01,89964,NNI,NELNET INC,1.0
2026-05-01,90249,,,1.0
2026-05-01,90319,GOOGL,Alphabet Inc.,1.0
2026-05-01,90377,ONTO,ONTO INNOVATION INC.,1.0
2026-05-01,93002,AVGO,Broadcom Inc.,1.0
2026-05-01,76709,,,0.99516
2026-05-01,18064,FTDR,"Frontdoor, Inc.",0.994883
2026-05-01,79758,BYD,BOYD GAMING CORP,0.989369
2026-05-01,76573,MLI,MUELLER INDUSTRIES INC,0.989322
2026-05-01,77178,QCOM,QUALCOMM INC/DE,0.986379
2026-05-01,85072,,,0.986058
2026-05-01,82775,HIG,"HARTFORD INSURANCE GROUP, INC.",0.969842
2026-05-01,84723,LNG,"Cheniere Energy, Inc.",0.966053
2026-05-01,16738,AM,Antero Midstream Corp,0.965731
2026-05-01,18592,CTVA,"Corteva, Inc.",0.964846
2026-05-01,80306,,,0.959285
2026-05-01,91413,EVR,Evercore Inc.,0.953877
2026-05-01,90829,,,0.953662
2026-05-01,87657,EW,Edwards Lifesciences Corp,0.949183
2026-05-01,85645,,,0.944813
2026-05-01,17223,ADT,ADT Inc.,0.941285
2026-05-01,79637,UHS,UNIVERSAL HEALTH SERVICES INC,0.937313
2026-05-01,52337,THC,TENET HEALTHCARE CORP,0.935683
2026-05-01,85593,,,0.932946
2026-05-01,91233,MA,Mastercard Inc,0.926838
2026-05-01,82702,AMRX,"Amneal Pharmaceuticals, Inc.",0.926329
2026-05-01,91234,,,0.926244
2026-05-01,10696,,,0.921707
2026-05-01,85621,,,0.921457
2026-05-01,88860,ALGN,ALIGN TECHNOLOGY INC,0.920297
2026-05-01,21219,,,0.907153
2026-05-01,41355,PH,Parker-Hannifin Corp,0.895637
2026-05-01,18973,BRC,BRADY CORP,0.883192
2026-05-01,22752,MRK,"Merck & Co., Inc.",0.882795
2026-05-01,18563,,,0.882665
2026-05-01,92852,LOPE,"Grand Canyon Education, Inc.",0.881728
2026-05-01,14318,NMIH,"NMI Holdings, Inc.",0.879787
2026-05-01,91392,TNL,Travel & Leisure Co.,0.879569
2026-05-01,90436,HALO,"HALOZYME THERAPEUTICS, INC.",0.878228
2026-05-01,89525,CMCSA,COMCAST CORP,0.878216
2026-05-01,77274,GILD,"GILEAD SCIENCES, INC.",0.877941
2026-05-01,16260,MEDP,"Medpace Holdings, Inc.",0.868963
2026-05-01,75912,,,0.865021
2026-05-01,16591,LAUR,"LAUREATE EDUCATION, INC.",0.860906
2026-05-01,50876,LLY,ELI LILLY & Co,0.860664
2026-05-01,91516,AWI,ARMSTRONG WORLD INDUSTRIES INC,0.854064
2026-05-01,26403,,,0.852225
2026-05-01,21207,NEM,NEWMONT Corp /DE/,0.851025
2026-05-01,87432,A,"AGILENT TECHNOLOGIES, INC.",0.842318
2026-05-01,13963,NWSA,NEWS CORP,0.842214
2026-05-01,89792,,,0.83817
2026-05-01,88664,JKHY,JACK HENRY & ASSOCIATES INC,0.835453
2026-05-01,75510,ADBE,ADOBE INC.,0.831582
2026-05-01,83779,PEGA,PEGASYSTEMS INC,0.831097
2026-05-01,30940,FLS,FLOWSERVE CORP,0.829127
2026-05-01,34032,MAS,MASCO CORP /DE/,0.823474
2026-05-01,12622,HCA,"HCA Healthcare, Inc.",0.816187
2026-05-01,83601,,,0.812683
2026-05-01,65700,USLM,UNITED STATES LIME & MINERALS INC,0.801695
2026-05-01,13788,,,0.790074
2026-05-01,10421,SKYW,SKYWEST INC,0.783865
2026-05-01,79668,BDC,BELDEN INC.,0.780106
2026-05-01,10693,EHC,Encompass Health Corp,0.774285
2026-05-01,49680,DHR,DANAHER CORP /DE/,0.773818
2026-05-01,13407,META,"Meta Platforms, Inc.",0.770341
2026-05-01,90550,DLB,"Dolby Laboratories, Inc.",0.764884
2026-05-01,15623,,,0.742587
2026-05-01,15396,,,0.736879
2026-05-01,76708,CVSA,Covista Inc.,0.729406
2026-05-01,85631,ADSK,"Autodesk, Inc.",0.724118
2026-05-01,79133,ATR,"APTARGROUP, INC.",0.686088
2026-05-01,21357,DOCS,"Doximity, Inc.",0.645692
2026-05-01,64282,,,0.645463
2026-05-01,65307,RPM,RPM INTERNATIONAL INC/DE/,0.561573
2026-05-01,77605,BSX,BOSTON SCIENTIFIC CORP,0.557839
2026-05-01,90215,,,0.495251
2026-05-01,21936,PFE,PFIZER INC,0.492552
2026-05-01,79507,MCRI,MONARCH CASINO & RESORT INC,0.481443
2026-05-01,90708,MORN,"Morningstar, Inc.",0.454638
2026-05-01,42550,NEU,NEWMARKET CORP,0.423988
2026-05-01,92402,MSCI,MSCI Inc.,0.411675
2026-05-01,73139,SYK,STRYKER CORP,0.306431
2026-05-01,88873,,,0.298341
2026-05-01,36281,,,0.270961
2026-05-01,76841,BIIB,BIOGEN INC.,0.259523
2026-05-01,77496,MHK,MOHAWK INDUSTRIES INC,0.234881
2026-05-01,17332,VCTR,"Victory Capital Holdings, Inc.",0.228208
2026-05-01,25590,NFG,NATIONAL FUEL GAS CO,0.150012
2026-05-01,44134,,,0.127223
2026-05-01,53225,GHC,Graham Holdings Co,0.107049
2026-05-01,62092,TMO,THERMO FISHER SCIENTIFIC INC.,0.088464
2026-05-01,19930,,,-0.01623
2026-05-01,19593,MIR,"Mirion Technologies, Inc.",-0.027448
2026-05-01,54199,,,-0.044179
2026-05-01,14811,FWONK,Liberty Media Corp,-0.070732
2026-05-01,60599,LUMN,"Lumen Technologies, Inc.",-0.082389
2026-05-01,21262,,,-0.130485
2026-05-01,23147,,,-0.140503
2026-05-01,89540,,,-0.154449
2026-05-01,90126,,,-0.154674
2026-05-01,23931,XEL,XCEL ENERGY INC,-0.294455
2026-05-01,13908,,,-0.295372
2026-05-01,80286,TSCO,TRACTOR SUPPLY CO /DE/,-0.311582
2026-05-01,86288,CSGP,"COSTAR GROUP, INC.",-0.352294
2026-05-01,17341,ZS,"Zscaler, Inc.",-0.3865
2026-05-01,79859,,,-0.389324
2026-05-01,61567,HXL,HEXCEL CORP /DE/,-0.416371
2026-05-01,89031,AXON,"AXON ENTERPRISE, INC.",-0.468937
2026-05-01,20648,RBLX,Roblox Corp,-0.476226
2026-05-01,17045,ACMR,"ACM Research, Inc.",-0.506951
2026-05-01,20207,,,-0.524206
2026-05-01,18575,PSN,PARSONS CORP,-0.58551
2026-05-01,20916,COMP,"Compass, Inc.",-0.598448
2026-05-01,15535,,,-0.614652
2026-05-01,18835,,,-0.668055
2026-05-01,52708,LEN,LENNAR CORP /NEW/,-0.683288
2026-05-01,22618,TPG,TPG Inc.,-0.683797
2026-05-01,20126,JOBY,"Joby Aviation, Inc.",-0.687324
2026-05-01,89301,,,-0.690564
2026-05-01,21573,IP,INTERNATIONAL PAPER CO /NEW/,-0.693668
2026-05-01,17144,GIS,GENERAL MILLS INC,-0.723428
2026-05-01,14472,VRNS,VARONIS SYSTEMS INC,-0.732624
2026-05-01,93436,TSLA,"Tesla, Inc.",-0.73568
2026-05-01,77357,SNPS,SYNOPSYS INC,-0.739852
2026-05-01,19655,,,-0.74584
2026-05-01,21605,RYAN,"RYAN SPECIALTY HOLDINGS, INC.",-0.748736
2026-05-01,79864,,,-0.751355
2026-05-01,21237,PCOR,"PROCORE TECHNOLOGIES, INC.",-0.752099
2026-05-01,88504,BRKR,BRUKER CORP,-0.770763
2026-05-01,16600,HSY,HERSHEY CO,-0.780967
2026-05-01,23340,CRBG,"Corebridge Financial, Inc.",-0.783195
2026-05-01,18909,,,-0.794308
2026-05-01,13511,PANW,Palo Alto Networks Inc,-0.799293
2026-05-01,18726,CRWD,"CrowdStrike Holdings, Inc.",-0.805882
2026-05-01,84761,,,-0.809646
2026-05-01,21352,,,-0.811257
2026-05-01,89971,SGI,SOMNIGROUP INTERNATIONAL INC.,-0.81794
2026-05-01,81540,,,-0.822389
2026-05-01,42585,,,-0.840099
2026-05-01,91575,HRI,HERC HOLDINGS INC,-0.848909
2026-05-01,17039,CNR,"Core Natural Resources, Inc.",-0.85397
2026-05-01,27887,BAX,BAXTER INTERNATIONAL INC,-0.857616
2026-05-01,13410,SUPN,"SUPERNUS PHARMACEUTICALS, INC.",-0.871609
2026-05-01,87430,,,-0.891299
2026-05-01,75342,MTH,Meritage Homes CORP,-0.893999
2026-05-01,90776,WAL,WESTERN ALLIANCE BANCORPORATION,-0.897105
2026-05-01,14401,OGS,"ONE Gas, Inc.",-0.898894
2026-05-01,20138,,,-0.899439
2026-05-01,21747,,,-0.903375
2026-05-01,12400,LPLA,LPL Financial Holdings Inc.,-0.909429
2026-05-01,90444,,,-0.912484
2026-05-01,76868,AAON,"AAON, INC.",-0.917573
2026-05-01,17226,,,-0.926081
2026-05-01,19561,BA,BOEING CO,-0.926779
2026-05-01,17372,,,-0.926952
2026-05-01,56274,CAG,CONAGRA BRANDS INC.,-0.932215
2026-05-01,16653,HCC,"WARRIOR MET COAL, INC.",-0.961673
2026-05-01,18428,DOW,DOW INC.,-0.969249
2026-05-01,18776,,,-0.973145
2026-05-01,92294,,,-0.975345
2026-05-01,20791,,,-0.979957
2026-05-01,90312,WLK,WESTLAKE CORP,-0.983917
2026-05-01,19854,EBC,"Eastern Bankshares, Inc.",-0.985769
2026-05-01,63773,,,-0.990799
2026-05-01,92040,,,-0.999175
2026-05-01,22758,,,-0.999277
2026-05-01,11499,CECO,CECO ENVIRONMENTAL CORP,-1.0
2026-05-01,14823,,,-1.0
2026-05-01,15058,,,-1.0
2026-05-01,15293,NEXT,NextDecade Corp,-1.0
2026-05-01,15649,,,-1.0
2026-05-01,15707,HPE,Hewlett Packard Enterprise Co,-1.0
2026-05-01,15831,AXSM,"Axsome Therapeutics, Inc.",-1.0
2026-05-01,16263,,,-1.0
2026-05-01,17374,RCUS,"Arcus Biosciences, Inc.",-1.0
2026-05-01,17892,,,-1.0
2026-05-01,17942,KDP,Keurig Dr Pepper Inc.,-1.0
2026-05-01,19002,,,-1.0
2026-05-01,19201,RVMD,"Revolution Medicines, Inc.",-1.0
2026-05-01,19433,,,-1.0
2026-05-01,19484,,,-1.0
2026-05-01,19577,,,-1.0
2026-05-01,19628,,,-1.0
2026-05-01,19849,SMMT,Summit Therapeutics Inc.,-1.0
2026-05-01,19969,,,-1.0
2026-05-01,20632,,,-1.0
2026-05-01,20646,OSCR,"Oscar Health, Inc.",-1.0
2026-05-01,21342,,,-1.0
2026-05-01,21754,,,-1.0
2026-05-01,21898,,,-1.0
2026-05-01,21927,DJT,Trump Media & Technology Group Corp.,-1.0
2026-05-01,21928,IDA,IDACORP INC,-1.0
2026-05-01,22220,,,-1.0
2026-05-01,22313,,,-1.0
2026-05-01,23738,,,-1.0
2026-05-01,27991,PNW,PINNACLE WEST CAPITAL CORP,-1.0
2026-05-01,32707,,,-1.0
2026-05-01,55511,,,-1.0
2026-05-01,59328,INTC,INTEL CORP,-1.0
2026-05-01,76661,IONS,IONIS PHARMACEUTICALS INC,-1.0
2026-05-01,77702,SBUX,STARBUCKS CORP,-1.0
2026-05-01,79879,VIAV,VIAVI SOLUTIONS INC.,-1.0
2026-05-01,83509,,,-1.0
2026-05-01,84348,,,-1.0
2026-05-01,85293,ORKA,"Oruka Therapeutics, Inc.",-1.0
2026-05-01,85464,CWST,CASELLA WASTE SYSTEMS INC,-1.0
2026-05-01,88351,INSM,INSMED Inc,-1.0
2026-05-01,88853,FLR,FLUOR CORP,-1.0
2026-05-01,89781,MOH,"MOLINA HEALTHCARE, INC.",-1.0
2026-05-01,90175,XPO,"XPO, Inc.",-1.0
2026-05-01,90520,CE,Celanese Corp,-1.0
2026-05-01,91041,,,-1.0
2026-05-01,91402,,,-1.0
2026-05-01,91612,GSAT,"Globalstar, Inc.",-1.0
2026-05-01,91733,AVAV,AeroVironment Inc,-1.0
2026-06-01,14593,,,1.0
2026-06-01,18065,GTX,Garrett Motion Inc.,1.0
2026-06-01,18580,FSLY,"Fastly, Inc.",1.0
2026-06-01,20894,APP,AppLovin Corp,1.0
2026-06-01,20975,DAVE,Dave Inc./DE,1.0
2026-06-01,46886,KLAC,KLA CORP,1.0
2026-06-01,48486,,,1.0
2026-06-01,50876,LLY,ELI LILLY & Co,1.0
2026-06-01,60628,FDX,FEDEX CORP,1.0
2026-06-01,60871,ADI,ANALOG DEVICES INC,1.0
2026-06-01,75603,CRUS,"CIRRUS LOGIC, INC.",1.0
2026-06-01,76128,,,1.0
2026-06-01,77178,,,1.0
2026-06-01,80128,,,1.0
2026-06-01,84438,HLIO,"HELIOS TECHNOLOGIES, INC.",1.0
2026-06-01,85753,VRSN,VERISIGN INC/CA,1.0
2026-06-01,86580,NVDA,NVIDIA CORP,1.0
2026-06-01,90249,ENS,EnerSys,1.0
2026-06-01,91413,,,1.0
2026-06-01,93002,,,1.0
2026-06-01,88661,TPR,"TAPESTRY, INC.",0.999796
2026-06-01,85072,RL,RALPH LAUREN CORP,0.997463
2026-06-01,76709,IDXX,IDEXX LABORATORIES INC /DE,0.99692
2026-06-01,11018,,,0.992771
2026-06-01,29612,,,0.992205
2026-06-01,87432,A,"AGILENT TECHNOLOGIES, INC.",0.985354
2026-06-01,90319,GOOGL,Alphabet Inc.,0.98531
2026-06-01,87657,EW,Edwards Lifesciences Corp,0.980002
2026-06-01,86102,,,0.968509
2026-06-01,68196,SEIC,SEI INVESTMENTS CO,0.966022
2026-06-01,46463,GFF,GRIFFON CORP,0.964323
2026-06-01,22752,MRK,"Merck & Co., Inc.",0.957196
2026-06-01,85593,AMG,"AFFILIATED MANAGERS GROUP, INC.",0.955984
2026-06-01,82702,AMRX,"Amneal Pharmaceuticals, Inc.",0.94505
2026-06-01,16126,AZZ,AZZ INC,0.944257
2026-06-01,79758,BYD,BOYD GAMING CORP,0.937715
2026-06-01,76573,MLI,MUELLER INDUSTRIES INC,0.936361
2026-06-01,80306,BCRX,BIOCRYST PHARMACEUTICALS INC,0.93013
2026-06-01,18592,CTVA,"Corteva, Inc.",0.92934
2026-06-01,18973,BRC,BRADY CORP,0.926438
2026-06-01,16260,MEDP,"Medpace Holdings, Inc.",0.92532
2026-06-01,52337,THC,TENET HEALTHCARE CORP,0.923273
2026-06-01,16738,AM,Antero Midstream Corp,0.922977
2026-06-01,91392,TNL,Travel & Leisure Co.,0.922277
2026-06-01,89964,NNI,NELNET INC,0.918354
2026-06-01,90436,HALO,"HALOZYME THERAPEUTICS, INC.",0.915237
2026-06-01,16591,LAUR,"LAUREATE EDUCATION, INC.",0.912446
2026-06-01,88860,ALGN,ALIGN TECHNOLOGY INC,0.911902
2026-06-01,91233,MA,Mastercard Inc,0.907489
2026-06-01,12570,ITT,ITT INC.,0.90667
2026-06-01,13543,GMED,GLOBUS MEDICAL INC,0.904862
2026-06-01,77274,GILD,"GILEAD SCIENCES, INC.",0.899308
2026-06-01,82775,HIG,"HARTFORD INSURANCE GROUP, INC.",0.898214
2026-06-01,76478,ESE,ESCO TECHNOLOGIES INC,0.897965
2026-06-01,18064,FTDR,"Frontdoor, Inc.",0.896703
2026-06-01,89792,CVCO,"CAVCO INDUSTRIES, INC.",0.884374
2026-06-01,75912,PTC,PTC INC.,0.877762
2026-06-01,75510,,,0.873303
2026-06-01,90377,ONTO,ONTO INNOVATION INC.,0.872112
2026-06-01,15396,BW,"Babcock & Wilcox Enterprises, Inc.",0.865878
2026-06-01,90829,CF,"CF Industries Holdings, Inc.",0.86316
2026-06-01,87137,DVN,DEVON ENERGY CORP/DE,0.86297
2026-06-01,85645,INGR,Ingredion Inc,0.854793
2026-06-01,85621,MTD,METTLER TOLEDO INTERNATIONAL INC/,0.849286
2026-06-01,30940,FLS,FLOWSERVE CORP,0.847611
2026-06-01,83601,,,0.8476
2026-06-01,65700,USLM,UNITED STATES LIME & MINERALS INC,0.846747
2026-06-01,11995,COKE,"Coca-Cola Consolidated, Inc.",0.841782
2026-06-01,21207,NEM,NEWMONT Corp /DE/,0.840621
2026-06-01,91234,MWA,"Mueller Water Products, Inc.",0.836635
2026-06-01,17223,ADT,ADT Inc.,0.835863
2026-06-01,26403,DIS,Walt Disney Co,0.833812
2026-06-01,13963,NWSA,NEWS CORP,0.832564
2026-06-01,41355,,,0.830946
2026-06-01,10696,FISV,FISERV INC,0.829254
2026-06-01,10693,EHC,Encompass Health Corp,0.81718
2026-06-01,16967,CARG,"CarGurus, Inc.",0.81588
2026-06-01,10421,SKYW,SKYWEST INC,0.81513
2026-06-01,14318,NMIH,"NMI Holdings, Inc.",0.813195
2026-06-01,79637,UHS,UNIVERSAL HEALTH SERVICES INC,0.81097
2026-06-01,83779,,,0.809875
2026-06-01,34032,MAS,MASCO CORP /DE/,0.806752
2026-06-01,89525,CMCSA,COMCAST CORP,0.805015
2026-06-01,13407,META,"Meta Platforms, Inc.",0.793886
2026-06-01,21219,GPOR,GULFPORT ENERGY CORP,0.791501
2026-06-01,91516,AWI,ARMSTRONG WORLD INDUSTRIES INC,0.790494
2026-06-01,84723,LNG,"Cheniere Energy, Inc.",0.788885
2026-06-01,49680,DHR,DANAHER CORP /DE/,0.787505
2026-06-01,18563,PLMR,"Palomar Holdings, Inc.",0.782116
2026-06-01,92852,,,0.778759
2026-06-01,76708,CVSA,Covista Inc.,0.743477
2026-06-01,88664,JKHY,JACK HENRY & ASSOCIATES INC,0.738152
2026-06-01,79668,BDC,BELDEN INC.,0.726365
2026-06-01,12622,,,0.708621
2026-06-01,85631,ADSK,"Autodesk, Inc.",0.704488
2026-06-01,15623,HLI,"HOULIHAN LOKEY, INC.",0.677471
2026-06-01,90550,,,0.667502
2026-06-01,64282,BBWI,"Bath & Body Works, Inc.",0.66272
2026-06-01,79133,ATR,"APTARGROUP, INC.",0.643041
2026-06-01,65307,,,0.58232
2026-06-01,13046,UI,Ubiquiti Inc.,0.574595
2026-06-01,21357,DOCS,"Doximity, Inc.",0.563376
2026-06-01,90215,,,0.534592
2026-06-01,13788,ZTS,Zoetis Inc.,0.531437
2026-06-01,21936,PFE,PFIZER INC,0.489519
2026-06-01,90708,MORN,"Morningstar, Inc.",0.489097
2026-06-01,79507,MCRI,MONARCH CASINO & RESORT INC,0.486319
2026-06-01,42550,,,0.484148
2026-06-01,77605,BSX,BOSTON SCIENTIFIC CORP,0.466057
2026-06-01,92402,,,0.439826
2026-06-01,88873,GPN,GLOBAL PAYMENTS INC,0.312134
2026-06-01,73139,SYK,STRYKER CORP,0.295718
2026-06-01,76841,BIIB,BIOGEN INC.,0.267932
2026-06-01,17332,VCTR,"Victory Capital Holdings, Inc.",0.245057
2026-06-01,36281,,,0.241455
2026-06-01,77496,MHK,MOHAWK INDUSTRIES INC,0.238292
2026-06-01,78875,WOLF,"WOLFSPEED, INC.",0.204489
2026-06-01,25590,NFG,NATIONAL FUEL GAS CO,0.136871
2026-06-01,44134,KMT,KENNAMETAL INC,0.108006
2026-06-01,53225,GHC,Graham Holdings Co,0.104312
2026-06-01,62092,TMO,THERMO FISHER SCIENTIFIC INC.,0.090692
2026-06-01,54199,,,-0.04568
2026-06-01,64936,D,"DOMINION ENERGY, INC",-0.055929
2026-06-01,14811,FWONK,Liberty Media Corp,-0.074496
2026-06-01,23147,,,-0.146967
2026-06-01,64311,NSC,NORFOLK SOUTHERN CORP,-0.267047
2026-06-01,13908,PFSI,"PennyMac Financial Services, Inc.",-0.274406
