Date,PERMNO,TICKER,COMPANY NAME,WEIGHT
2025-06-01,13911,IQV,IQVIA HOLDINGS INC,0.683253
2025-06-01,92293,TDC,TERADATA CORP DE,0.677618
2025-06-01,82775,HIG,HARTFORD INSURANCE GROUP INC,0.632341
2025-06-01,13967,PTCT,P T C THERAPEUTICS INC,0.553664
2025-06-01,12981,FBIN,FORTUNE BRANDS INNOVATIONS INC,0.552177
2025-06-01,86047,AMKR,AMKOR TECHNOLOGY INC,0.477036
2025-06-01,20894,APP,APPLOVIN CORP,0.462323
2025-06-01,93179,PPC,PILGRIMS PRIDE CORP NEW,0.456749
2025-06-01,22779,MSI,MOTOROLA SOLUTIONS INC,0.363124
2025-06-01,59010,GAP,GAP INC,0.317968
2025-06-01,46690,CBT,CABOT CORP,0.306975
2025-06-01,81677,WAB,WABTEC CORP,0.24859
2025-06-01,21906,ACT,ENACT HOLDINGS INC,0.197652
2025-06-01,62092,TMO,THERMO FISHER SCIENTIFIC INC,0.131893
2025-06-01,52337,THC,TENET HEALTHCARE CORP,0.059685
2025-06-01,82307,DVA,DAVITA INC,0.03349
2025-06-01,16738,AM,ANTERO MIDSTREAM CORP,0.011887
2025-06-01,32870,HRL,HORMEL FOODS CORP,-0.059278
2025-06-01,64936,D,DOMINION ENERGY INC,-0.063553
2025-06-01,15119,WK,WORKIVA INC,-0.095453
2025-06-01,55511,TXNM,T X N M ENERGY INC,-0.132791
2025-06-01,16263,PTGX,PROTAGONIST THERAPEUTICS INC,-0.17161
2025-06-01,80924,SIRI,SIRIUS X M HOLDINGS INC NEW,-0.265702
2025-06-01,85002,SRPT,SAREPTA THERAPEUTICS INC,-0.274552
2025-06-01,21605,RYAN,RYAN SPECIALTY HOLDINGS INC,-0.298903
2025-06-01,59328,INTC,INTEL CORP,-0.366068
2025-06-01,21890,BROS,DUTCH BROS INC,-0.505458
2025-06-01,21896,TOST,TOAST INC,-0.518993
2025-06-01,14329,ARMK,ARAMARK,-0.595136
2025-06-01,43123,ATI,A T I INC,-0.614843
2025-06-01,81540,COR,CENCORA INC,-0.629969
2025-06-01,10200,RGEN,REPLIGEN CORP,-0.67813
2025-06-01,63773,TDS,TELEPHONE & DATA SYSTEMS INC,-0.67887
2025-06-01,76837,HAE,HAEMONETICS CORP MASS,-0.688346
2025-06-01,77702,SBUX,STARBUCKS CORP,-0.721385
2025-06-01,12473,KNX,KNIGHT SWIFT TRANSPORT HDLGS INC,-0.767695
2025-06-01,66376,WSO,WATSCO INC,-0.795682
2025-06-01,90776,WAL,WESTERN ALLIANCE BANCORPORATION,-0.819436
2025-06-01,64995,KEY,KEYCORP NEW,-0.826161
2025-06-01,16431,LW,LAMB WESTON HOLDINGS INC,-0.830794
2025-06-01,93436,TSLA,TESLA INC,-0.842542
2025-06-01,87812,SLAB,SILICON LABORATORIES INC,-0.849373
2025-06-01,16673,KNTK,KINETIK HOLDINGS INC,-0.850106
2025-06-01,90199,CBRE,C B R E GROUP INC,-0.851253
2025-06-01,25320,CPB,CAMPBELLS CO,-0.854305
2025-06-01,86136,SRE,SEMPRA ENERGY,-0.858775
2025-06-01,92729,JBTM,J B T MAREL CORP,-0.861432
2025-06-01,21237,PCOR,PROCORE TECHNOLOGIES INC,-0.868587
2025-06-01,80286,TSCO,TRACTOR SUPPLY CO NEW,-0.875686
2025-06-01,91612,GSAT,GLOBALSTAR INC,-0.878104
2025-06-01,16432,GT,GOODYEAR TIRE & RUBBER CO,-0.883635
2025-06-01,21087,PRVA,PRIVIA HEALTH GROUP INC,-0.901446
2025-06-01,90520,CE,CELANESE CORP DEL,-0.924104
2025-06-01,18428,DOW,DOW INC,-0.925959
2025-06-01,11404,ED,CONSOLIDATED EDISON INC,-0.930919
2025-06-01,91041,LYV,LIVE NATION ENTERTAINMENT INC,-0.93482
2025-06-01,88615,ITGR,INTEGER HOLDINGS CORP,-0.936469
2025-06-01,50017,RRC,RANGE RESOURCES CORP,-0.945525
2025-06-01,15535,OLLI,OLLIES BARGAIN OUTLET HLD INC,-0.950677
2025-06-01,14401,OGS,ONE GAS INC,-0.956903
2025-06-01,12591,APO,APOLLO GLOBAL MANAGEMENT INC NEW,-0.957214
2025-06-01,21792,CNP,CENTERPOINT ENERGY INC,-0.962206
2025-06-01,87356,TKO,T K O GROUP HOLDINGS INC,-0.964937
2025-06-01,84761,TTWO,TAKE TWO INTERACTIVE SOFTWR INC,-0.96607
2025-06-01,12623,HII,HUNTINGTON INGALLS INDS INC,-0.970498
2025-06-01,42585,SJM,SMUCKER J M CO,-0.973981
2025-06-01,27887,BAX,BAXTER INTERNATIONAL INC,-0.980202
2025-06-01,19506,VERX,VERTEX INC,-0.984752
2025-06-01,58683,LUV,SOUTHWEST AIRLINES CO,-0.986708
2025-06-01,86288,CSGP,COSTAR GROUP INC,-0.988019
2025-06-01,84385,NSP,INSPERITY INC,-0.991782
2025-06-01,85464,CWST,CASELLA WASTE SYSTEMS INC,-0.9942
2025-06-01,11644,CRK,COMSTOCK RESOURCES INC,-1.0
2025-06-01,13181,GWRE,GUIDEWIRE SOFTWARE INC,-1.0
2025-06-01,13511,PANW,PALO ALTO NETWORKS INC,-1.0
2025-06-01,14436,RARE,ULTRAGENYX PHARMACEUTICALS INC,-1.0
2025-06-01,14472,VRNS,VARONIS SYSTEMS INC,-1.0
2025-06-01,14558,ALLY,ALLY FINANCIAL INC,-1.0
2025-06-01,14811,FWONK,LIBERTY MEDIA CORP 3RD NEW,-1.0
2025-06-01,14988,LBRDK,LIBERTY BROADBAND CORP,-1.0
2025-06-01,15058,SLNO,SOLENO THERAPEUTICS INC,-1.0
2025-06-01,15284,BPMC,BLUEPRINT MEDICINES CORP,-1.0
2025-06-01,15293,NEXT,NEXTDECADE CORP,-1.0
2025-06-01,15831,AXSM,AXSOME THERAPEUTICS INC,-1.0
2025-06-01,16386,IRTC,IRHYTHM TECHNOLOGIES INC,-1.0
2025-06-01,16680,QXO,Q X O INC,-1.0
2025-06-01,17000,RYTM,RHYTHM PHARMACEUTICALS INC,-1.0
2025-06-01,17341,ZS,ZSCALER INC,-1.0
2025-06-01,17801,ROAD,CONSTRUCTION PARTNERS INC,-1.0
2025-06-01,18772,AKRO,AKERO THERAPEUTICS INC,-1.0
2025-06-01,18835,DKNG,DRAFTKINGS INC,-1.0
2025-06-01,19002,BWIN,BALDWIN INSURANCE GROUP INC,-1.0
2025-06-01,19561,BA,BOEING CO,-1.0
2025-06-01,19655,STEP,STEPSTONE GROUP INC,-1.0
2025-06-01,19849,SMMT,SUMMIT THERAPEUTICS INC,-1.0
2025-06-01,19854,EBC,EASTERN BANKSHARES INC,-1.0
2025-06-01,19938,ALGM,ALLEGRO MICROSYSTEMS INC,-1.0
2025-06-01,20126,JOBY,JOBY AVIATION INC,-1.0
2025-06-01,20583,EXE,EXPAND ENERGY CORP,-1.0
2025-06-01,20657,ACVA,A C V AUCTIONS INC,-1.0
2025-06-01,21352,FA,FIRST ADVANTAGE CORP,-1.0
2025-06-01,21415,S,SENTINELONE INC,-1.0
2025-06-01,21559,INTA,INTAPP INC,-1.0
2025-06-01,21573,IP,INTERNATIONAL PAPER CO,-1.0
2025-06-01,21747,NUVL,NUVALENT INC,-1.0
2025-06-01,21927,DJT,TRUMP MEDIA & TECH GRP CORP,-1.0
2025-06-01,22618,TPG,T P G INC,-1.0
2025-06-01,24328,EQT,E Q T CORP,-1.0
2025-06-01,63125,AGYS,AGILYSYS INC,-1.0
2025-06-01,66384,WDC,WESTERN DIGITAL CORP,-1.0
2025-06-01,76644,X,UNITED STATES STEEL CORP NEW,-1.0
2025-06-01,76661,IONS,IONIS PHARMACEUTICALS INC,-1.0
2025-06-01,76672,RDNT,RADNET INC,-1.0
2025-06-01,77357,SNPS,SYNOPSYS INC,-1.0
2025-06-01,77520,AGCO,A G C O CORP,-1.0
2025-06-01,79864,VSEC,V S E CORP,-1.0
2025-06-01,81655,DRI,DARDEN RESTAURANTS INC,-1.0
2025-06-01,84319,LAD,LITHIA MOTORS INC,-1.0
2025-06-01,84389,SSB,SOUTHSTATE CORP,-1.0
2025-06-01,87430,KTOS,KRATOS DEFENSE & SECUR SOLS INC,-1.0
2025-06-01,88351,INSM,INSMED INC,-1.0
2025-06-01,88863,EXAS,EXACT SCIENCES CORP,-1.0
2025-06-01,89031,AXON,AXON ENTERPRISE INC,-1.0
2025-06-01,89297,CCOI,COGENT COMMUNICATIONS HLDS INC,-1.0
2025-06-01,90175,XPO,X P O INC,-1.0
2025-06-01,90178,ALNY,ALNYLAM PHARMACEUTICALS INC,-1.0
2025-06-01,90444,ORA,ORMAT TECHNOLOGIES INC,-1.0
2025-06-01,91594,SPR,SPIRIT AEROSYSTEMS HOLDINGS INC,-1.0
2025-06-01,92220,MASI,MASIMO CORP,-1.0
2025-06-01,92326,CVI,C V R ENERGY,-1.0
2025-06-01,92469,SATS,ECHOSTAR CORP,-1.0
2025-07-01,10693,EHC,ENCOMPASS HEALTH CORP,1.0
2025-07-01,11691,MATX,MATSON INC,1.0
2025-07-01,12570,ITT,I T T INC,1.0
2025-07-01,12622,HCA,H C A HEALTHCARE INC,1.0
2025-07-01,13046,UI,UBIQUITI INC,1.0
2025-07-01,13407,META,META PLATFORMS INC,1.0
2025-07-01,13963,NWSA,NEWS CORP NEW,1.0
2025-07-01,13967,PTCT,P T C THERAPEUTICS INC,1.0
2025-07-01,14593,AAPL,APPLE INC,1.0
2025-07-01,15623,HLI,HOULIHAN LOKEY INC,1.0
2025-07-01,17223,ADT,A D T INC,1.0
2025-07-01,17332,VCTR,VICTORY CAPITAL HOLDINGS INC,1.0
2025-07-01,20892,COIN,COINBASE GLOBAL INC,1.0
2025-07-01,20894,APP,APPLOVIN CORP,1.0
2025-07-01,21207,NEM,NEWMONT CORP,1.0
2025-07-01,21903,SLVM,SYLVAMO CORP,1.0
2025-07-01,26403,DIS,DISNEY WALT CO,1.0
2025-07-01,42550,NEU,NEWMARKET CORP,1.0
2025-07-01,46886,KLAC,K L A CORP,1.0
2025-07-01,47941,TGNA,TEGNA INC,1.0
2025-07-01,48486,LRCX,LAM RESH CORP,1.0
2025-07-01,64282,BBWI,BATH & BODY WORKS INC,1.0
2025-07-01,65700,USLM,UNITED STATES LIME MINERALS INC,1.0
2025-07-01,68196,SEIC,S E I INVESTMENTS CO,1.0
2025-07-01,75510,ADBE,ADOBE INC,1.0
2025-07-01,75603,CRUS,CIRRUS LOGIC INC,1.0
2025-07-01,76095,HOLX,HOLOGIC INC,1.0
2025-07-01,76478,ESE,E S C O TECHNOLOGIES INC,1.0
2025-07-01,77178,QCOM,QUALCOMM INC,1.0
2025-07-01,77274,GILD,GILEAD SCIENCES INC,1.0
2025-07-01,79758,BYD,BOYD GAMING CORP,1.0
2025-07-01,80128,VMI,VALMONT INDUSTRIES INC,1.0
2025-07-01,81282,ACIW,A C I WORLDWIDE INC,1.0
2025-07-01,83601,WOR,WORTHINGTON ENTERPRISES INC,1.0
2025-07-01,83779,PEGA,PEGASYSTEMS INC,1.0
2025-07-01,84723,LNG,CHENIERE ENERGY INC,1.0
2025-07-01,85072,RL,RALPH LAUREN CORP,1.0
2025-07-01,85593,AMG,AFFILIATED MANAGERS GROUP INC,1.0
2025-07-01,85621,MTD,METTLER TOLEDO INTERNATIONAL INC,1.0
2025-07-01,85753,VRSN,VERISIGN INC,1.0
2025-07-01,85768,IESC,I E S HOLDINGS INC,1.0
2025-07-01,86102,FHI,FEDERATED HERMES INC,1.0
2025-07-01,86580,NVDA,NVIDIA CORP,1.0
2025-07-01,87056,BMRN,BIOMARIN PHARMACEUTICAL INC,1.0
2025-07-01,89916,NXST,NEXSTAR MEDIA GROUP INC,1.0
2025-07-01,89968,PIPR,PIPER SANDLER COMPANIES,1.0
2025-07-01,90249,ENS,ENERSYS,1.0
2025-07-01,90319,GOOGL,ALPHABET INC,1.0
2025-07-01,90377,ONTO,ONTO INNOVATION INC,1.0
2025-07-01,91516,AWI,ARMSTRONG WORLD INDS INC NEW,1.0
2025-07-01,91531,OC,OWENS CORNING NEW,1.0
2025-07-01,92221,MELI,MERCADOLIBRE INC,1.0
2025-07-01,87657,EW,EDWARDS LIFESCIENCES CORP,0.996463
2025-07-01,14318,NMIH,N M I HOLDINGS INC,0.990044
2025-07-01,93089,VRSK,VERISK ANALYTICS INC,0.989625
2025-07-01,12373,HHH,HOWARD HUGHES HOLDINGS INC,0.984733
2025-07-01,93312,SSNC,S S & C TECHNOLOGIES HLDGS INC,0.983746
2025-07-01,85631,ADSK,AUTODESK INC,0.977069
2025-07-01,53225,GHC,GRAHAM HOLDINGS CO,0.9761
2025-07-01,85645,INGR,INGREDION INC,0.971433
2025-07-01,18064,FTDR,FRONTDOOR INC,0.966991
2025-07-01,56223,LPX,LOUISIANA PACIFIC CORP,0.965356
2025-07-01,76708,ATGE,ADTALEM GLOBAL EDUCATION INC,0.960236
2025-07-01,90409,HURN,HURON CONSULTING GROUP INC,0.959554
2025-07-01,91233,MA,MASTERCARD INC,0.956188
2025-07-01,82702,AMRX,AMNEAL PHARMACEUTICALS INC,0.954925
2025-07-01,92852,LOPE,GRAND CANYON EDUCATION INC,0.951884
2025-07-01,27334,CSL,CARLISLE COMPANIES,0.946998
2025-07-01,79637,UHS,UNIVERSAL HEALTH SERVICES INC,0.946012
2025-07-01,65307,RPM,R P M INTERNATIONAL INC,0.943878
2025-07-01,46463,GFF,GRIFFON CORP,0.943229
2025-07-01,62308,GL,GLOBE LIFE INC,0.93531
2025-07-01,93330,PRI,PRIMERICA INC,0.933754
2025-07-01,92402,MSCI,M S C I INC,0.916107
2025-07-01,91234,MWA,MUELLER WATER PRODUCTS INC,0.91171
2025-07-01,22111,JNJ,JOHNSON & JOHNSON,0.909187
2025-07-01,90550,DLB,DOLBY LABORATORIES INC,0.90067
2025-07-01,13788,ZTS,ZOETIS INC,0.899495
2025-07-01,20482,ABT,ABBOTT LABORATORIES,0.897093
2025-07-01,16816,BHF,BRIGHTHOUSE FINANCIAL INC,0.895605
2025-07-01,84827,RMBS,RAMBUS INC,0.893375
2025-07-01,79133,ATR,APTARGROUP INC,0.88747
2025-07-01,41355,PH,PARKER HANNIFIN CORP,0.886451
2025-07-01,22752,MRK,MERCK & CO INC NEW,0.880822
2025-07-01,77496,MHK,MOHAWK INDUSTRIES INC,0.878657
2025-07-01,90708,MORN,MORNINGSTAR INC,0.867307
2025-07-01,18973,BRC,BRADY CORP,0.867182
2025-07-01,65306,UNF,UNIFIRST CORP,0.865625
2025-07-01,54253,MSA,M S A SAFETY INC,0.862218
2025-07-01,14406,ESI,ELEMENT SOLUTIONS INC,0.860779
2025-07-01,76582,DORM,DORMAN PRODUCTS INC,0.854746
2025-07-01,11581,EPAC,ENERPAC TOOL GROUP CORP,0.819545
2025-07-01,11995,COKE,COCA COLA CONSOLIDATED INC,0.816964
2025-07-01,90215,CRM,SALESFORCE INC,0.786119
2025-07-01,87432,A,AGILENT TECHNOLOGIES INC,0.766315
2025-07-01,34032,MAS,MASCO CORP,0.75109
2025-07-01,13862,TMHC,TAYLOR MORRISON HOME CORP,0.748
2025-07-01,89525,CMCSA,COMCAST CORP NEW,0.745157
2025-07-01,49680,DHR,DANAHER CORP,0.718358
2025-07-01,92293,TDC,TERADATA CORP DE,0.686108
2025-07-01,82775,HIG,HARTFORD INSURANCE GROUP INC,0.618194
2025-07-01,12981,FBIN,FORTUNE BRANDS INNOVATIONS INC,0.562127
2025-07-01,86047,AMKR,AMKOR TECHNOLOGY INC,0.556473
2025-07-01,89792,CVCO,CAVCO INDUSTRIES INC DEL,0.488795
2025-07-01,82694,EME,EMCOR GROUP INC,0.437104
2025-07-01,93179,PPC,PILGRIMS PRIDE CORP NEW,0.416355
2025-07-01,22779,MSI,MOTOROLA SOLUTIONS INC,0.367308
2025-07-01,59010,GAP,GAP INC,0.309758
2025-07-01,46690,CBT,CABOT CORP,0.307202
2025-07-01,51369,TER,TERADYNE INC,0.288568
2025-07-01,81677,WAB,WABTEC CORP,0.256381
2025-07-01,21906,ACT,ENACT HOLDINGS INC,0.206749
2025-07-01,62092,TMO,THERMO FISHER SCIENTIFIC INC,0.13245
2025-07-01,82307,DVA,DAVITA INC,0.034897
2025-07-01,16738,AM,ANTERO MIDSTREAM CORP,0.011954
2025-07-01,16673,KNTK,KINETIK HOLDINGS INC,-0.011954
2025-07-01,32870,HRL,HORMEL FOODS CORP,-0.058245
2025-07-01,64936,D,DOMINION ENERGY INC,-0.063168
2025-07-01,15119,WK,WORKIVA INC,-0.096773
2025-07-01,21087,PRVA,PRIVIA HEALTH GROUP INC,-0.099146
2025-07-01,91611,FSLR,FIRST SOLAR INC,-0.125849
2025-07-01,55511,TXNM,T X N M ENERGY INC,-0.131472
2025-07-01,80924,SIRI,SIRIUS X M HOLDINGS INC NEW,-0.280606
2025-07-01,59328,INTC,INTEL CORP,-0.418186
2025-07-01,21890,BROS,DUTCH BROS INC,-0.476922
2025-07-01,21896,TOST,TOAST INC,-0.543185
2025-07-01,14329,ARMK,ARAMARK,-0.613239
2025-07-01,81540,COR,CENCORA INC,-0.646445
2025-07-01,63773,TDS,TELEPHONE & DATA SYSTEMS INC,-0.701488
2025-07-01,76837,HAE,HAEMONETICS CORP MASS,-0.756146
2025-07-01,16263,PTGX,PROTAGONIST THERAPEUTICS INC,-0.757217
2025-07-01,25320,CPB,CAMPBELLS CO,-0.766313
2025-07-01,12473,KNX,KNIGHT SWIFT TRANSPORT HDLGS INC,-0.766628
2025-07-01,16431,LW,LAMB WESTON HOLDINGS INC,-0.769429
2025-07-01,93436,TSLA,TESLA INC,-0.769631
2025-07-01,77702,SBUX,STARBUCKS CORP,-0.78492
2025-07-01,66376,WSO,WATSCO INC,-0.789471
2025-07-01,86136,SRE,SEMPRA ENERGY,-0.832159
2025-07-01,42585,SJM,SMUCKER J M CO,-0.846026
2025-07-01,90776,WAL,WESTERN ALLIANCE BANCORPORATION,-0.879676
2025-07-01,21237,PCOR,PROCORE TECHNOLOGIES INC,-0.881791
2025-07-01,11404,ED,CONSOLIDATED EDISON INC,-0.890862
2025-07-01,92729,JBTM,J B T MAREL CORP,-0.899388
2025-07-01,64995,KEY,KEYCORP NEW,-0.904606
2025-07-01,14401,OGS,ONE GAS INC,-0.916522
2025-07-01,84385,NSP,INSPERITY INC,-0.926714
2025-07-01,21559,INTA,INTAPP INC,-0.933093
2025-07-01,88863,EXAS,EXACT SCIENCES CORP,-0.940798
2025-07-01,21792,CNP,CENTERPOINT ENERGY INC,-0.946007
2025-07-01,80286,TSCO,TRACTOR SUPPLY CO NEW,-0.951766
2025-07-01,58683,LUV,SOUTHWEST AIRLINES CO,-0.961097
2025-07-01,90520,CE,CELANESE CORP DEL,-0.964684
2025-07-01,88615,ITGR,INTEGER HOLDINGS CORP,-0.966474
2025-07-01,27887,BAX,BAXTER INTERNATIONAL INC,-0.96979
2025-07-01,85464,CWST,CASELLA WASTE SYSTEMS INC,-0.975288
2025-07-01,20657,ACVA,A C V AUCTIONS INC,-0.986823
2025-07-01,11644,CRK,COMSTOCK RESOURCES INC,-1.0
2025-07-01,12591,APO,APOLLO GLOBAL MANAGEMENT INC NEW,-1.0
2025-07-01,12623,HII,HUNTINGTON INGALLS INDS INC,-1.0
2025-07-01,13511,PANW,PALO ALTO NETWORKS INC,-1.0
2025-07-01,14436,RARE,ULTRAGENYX PHARMACEUTICALS INC,-1.0
2025-07-01,14472,VRNS,VARONIS SYSTEMS INC,-1.0
2025-07-01,14558,ALLY,ALLY FINANCIAL INC,-1.0
2025-07-01,14811,FWONK,LIBERTY MEDIA CORP 3RD NEW,-1.0
2025-07-01,15058,SLNO,SOLENO THERAPEUTICS INC,-1.0
2025-07-01,15284,BPMC,BLUEPRINT MEDICINES CORP,-1.0
2025-07-01,15293,NEXT,NEXTDECADE CORP,-1.0
2025-07-01,15535,OLLI,OLLIES BARGAIN OUTLET HLD INC,-1.0
2025-07-01,15831,AXSM,AXSOME THERAPEUTICS INC,-1.0
2025-07-01,16386,IRTC,IRHYTHM TECHNOLOGIES INC,-1.0
2025-07-01,16600,HSY,HERSHEY CO,-1.0
2025-07-01,16680,QXO,Q X O INC,-1.0
2025-07-01,17000,RYTM,RHYTHM PHARMACEUTICALS INC,-1.0
2025-07-01,17341,ZS,ZSCALER INC,-1.0
2025-07-01,17801,ROAD,CONSTRUCTION PARTNERS INC,-1.0
2025-07-01,18428,DOW,DOW INC,-1.0
2025-07-01,18772,AKRO,AKERO THERAPEUTICS INC,-1.0
2025-07-01,18835,DKNG,DRAFTKINGS INC,-1.0
2025-07-01,19002,BWIN,BALDWIN INSURANCE GROUP INC,-1.0
2025-07-01,19201,RVMD,REVOLUTION MEDICINES INC,-1.0
2025-07-01,19506,VERX,VERTEX INC,-1.0
2025-07-01,19561,BA,BOEING CO,-1.0
2025-07-01,19655,STEP,STEPSTONE GROUP INC,-1.0
2025-07-01,19849,SMMT,SUMMIT THERAPEUTICS INC,-1.0
2025-07-01,19854,EBC,EASTERN BANKSHARES INC,-1.0
2025-07-01,19938,ALGM,ALLEGRO MICROSYSTEMS INC,-1.0
2025-07-01,20126,JOBY,JOBY AVIATION INC,-1.0
2025-07-01,20583,EXE,EXPAND ENERGY CORP,-1.0
2025-07-01,21352,FA,FIRST ADVANTAGE CORP,-1.0
2025-07-01,21415,S,SENTINELONE INC,-1.0
2025-07-01,21573,IP,INTERNATIONAL PAPER CO,-1.0
2025-07-01,21605,RYAN,RYAN SPECIALTY HOLDINGS INC,-1.0
2025-07-01,21608,GXO,G X O LOGISTICS INC,-1.0
2025-07-01,21747,NUVL,NUVALENT INC,-1.0
2025-07-01,21927,DJT,TRUMP MEDIA & TECH GRP CORP,-1.0
2025-07-01,22618,TPG,T P G INC,-1.0
2025-07-01,24328,EQT,E Q T CORP,-1.0
2025-07-01,50017,RRC,RANGE RESOURCES CORP,-1.0
2025-07-01,63125,AGYS,AGILYSYS INC,-1.0
2025-07-01,66384,WDC,WESTERN DIGITAL CORP,-1.0
2025-07-01,76661,IONS,IONIS PHARMACEUTICALS INC,-1.0
2025-07-01,76672,RDNT,RADNET INC,-1.0
2025-07-01,77357,SNPS,SYNOPSYS INC,-1.0
2025-07-01,77520,AGCO,A G C O CORP,-1.0
2025-07-01,79864,VSEC,V S E CORP,-1.0
2025-07-01,81655,DRI,DARDEN RESTAURANTS INC,-1.0
2025-07-01,84319,LAD,LITHIA MOTORS INC,-1.0
2025-07-01,84389,SSB,SOUTHSTATE CORP,-1.0
2025-07-01,84761,TTWO,TAKE TWO INTERACTIVE SOFTWR INC,-1.0
2025-07-01,86211,MSTR,MICROSTRATEGY INC,-1.0
2025-07-01,86288,CSGP,COSTAR GROUP INC,-1.0
2025-07-01,86810,TREX,TREX COMPANY INC,-1.0
2025-07-01,87356,TKO,T K O GROUP HOLDINGS INC,-1.0
2025-07-01,87430,KTOS,KRATOS DEFENSE & SECUR SOLS INC,-1.0
2025-07-01,87812,SLAB,SILICON LABORATORIES INC,-1.0
2025-07-01,88351,INSM,INSMED INC,-1.0
2025-07-01,89031,AXON,AXON ENTERPRISE INC,-1.0
2025-07-01,89971,SGI,SOMNIGROUP INTERNATIONAL INC,-1.0
2025-07-01,90175,XPO,X P O INC,-1.0
2025-07-01,90178,ALNY,ALNYLAM PHARMACEUTICALS INC,-1.0
2025-07-01,90444,ORA,ORMAT TECHNOLOGIES INC,-1.0
2025-07-01,91041,LYV,LIVE NATION ENTERTAINMENT INC,-1.0
2025-07-01,91594,SPR,SPIRIT AEROSYSTEMS HOLDINGS INC,-1.0
2025-07-01,91612,GSAT,GLOBALSTAR INC,-1.0
2025-07-01,91733,AVAV,AEROVIRONMENT INC,-1.0
2025-07-01,92220,MASI,MASIMO CORP,-1.0
2025-07-01,92326,CVI,C V R ENERGY,-1.0
2025-07-01,92469,SATS,ECHOSTAR CORP,-1.0
2025-08-01,10693,EHC,ENCOMPASS HEALTH CORP,1.0
2025-08-01,11581,EPAC,ENERPAC TOOL GROUP CORP,1.0
2025-08-01,12570,ITT,I T T INC,1.0
2025-08-01,13046,UI,UBIQUITI INC,1.0
2025-08-01,13407,META,META PLATFORMS INC,1.0
2025-08-01,13967,PTCT,P T C THERAPEUTICS INC,1.0
2025-08-01,14593,AAPL,APPLE INC,1.0
2025-08-01,15623,HLI,HOULIHAN LOKEY INC,1.0
2025-08-01,16126,AZZ,A Z Z INC,1.0
2025-08-01,16738,AM,ANTERO MIDSTREAM CORP,1.0
2025-08-01,17223,ADT,A D T INC,1.0
2025-08-01,17332,VCTR,VICTORY CAPITAL HOLDINGS INC,1.0
2025-08-01,18424,LEVI,LEVI STRAUSS & CO,1.0
2025-08-01,20892,COIN,COINBASE GLOBAL INC,1.0
2025-08-01,20894,APP,APPLOVIN CORP,1.0
2025-08-01,21207,NEM,NEWMONT CORP,1.0
2025-08-01,26403,DIS,DISNEY WALT CO,1.0
2025-08-01,46463,GFF,GRIFFON CORP,1.0
2025-08-01,48486,LRCX,LAM RESH CORP,1.0
2025-08-01,48725,UNP,UNION PACIFIC CORP,1.0
2025-08-01,56223,LPX,LOUISIANA PACIFIC CORP,1.0
2025-08-01,64282,BBWI,BATH & BODY WORKS INC,1.0
2025-08-01,65307,RPM,R P M INTERNATIONAL INC,1.0
2025-08-01,67847,RGLD,ROYAL GOLD INC,1.0
2025-08-01,68196,SEIC,S E I INVESTMENTS CO,1.0
2025-08-01,75510,ADBE,ADOBE INC,1.0
2025-08-01,76095,HOLX,HOLOGIC INC,1.0
2025-08-01,76478,ESE,E S C O TECHNOLOGIES INC,1.0
2025-08-01,76573,MLI,MUELLER INDUSTRIES INC,1.0
2025-08-01,76708,ATGE,ADTALEM GLOBAL EDUCATION INC,1.0
2025-08-01,77274,GILD,GILEAD SCIENCES INC,1.0
2025-08-01,79668,BDC,BELDEN INC NEW,1.0
2025-08-01,79758,BYD,BOYD GAMING CORP,1.0
2025-08-01,80128,VMI,VALMONT INDUSTRIES INC,1.0
2025-08-01,81282,ACIW,A C I WORLDWIDE INC,1.0
2025-08-01,83601,WOR,WORTHINGTON ENTERPRISES INC,1.0
2025-08-01,83779,PEGA,PEGASYSTEMS INC,1.0
2025-08-01,84827,RMBS,RAMBUS INC,1.0
2025-08-01,85072,RL,RALPH LAUREN CORP,1.0
2025-08-01,85593,AMG,AFFILIATED MANAGERS GROUP INC,1.0
2025-08-01,85621,MTD,METTLER TOLEDO INTERNATIONAL INC,1.0
2025-08-01,86102,FHI,FEDERATED HERMES INC,1.0
2025-08-01,86580,NVDA,NVIDIA CORP,1.0
2025-08-01,87056,BMRN,BIOMARIN PHARMACEUTICAL INC,1.0
2025-08-01,89916,NXST,NEXSTAR MEDIA GROUP INC,1.0
2025-08-01,89968,PIPR,PIPER SANDLER COMPANIES,1.0
2025-08-01,90249,ENS,ENERSYS,1.0
2025-08-01,90319,GOOGL,ALPHABET INC,1.0
2025-08-01,90377,ONTO,ONTO INNOVATION INC,1.0
2025-08-01,91233,MA,MASTERCARD INC,1.0
2025-08-01,91516,AWI,ARMSTRONG WORLD INDS INC NEW,1.0
2025-08-01,91531,OC,OWENS CORNING NEW,1.0
2025-08-01,92852,LOPE,GRAND CANYON EDUCATION INC,1.0
2025-08-01,93312,SSNC,S S & C TECHNOLOGIES HLDGS INC,1.0
2025-08-01,12373,HHH,HOWARD HUGHES HOLDINGS INC,0.999262
2025-08-01,65700,USLM,UNITED STATES LIME MINERALS INC,0.994328
2025-08-01,47941,TGNA,TEGNA INC,0.992952
2025-08-01,42550,NEU,NEWMARKET CORP,0.990945
2025-08-01,13963,NWSA,NEWS CORP NEW,0.983073
2025-08-01,53225,GHC,GRAHAM HOLDINGS CO,0.982946
2025-08-01,46886,KLAC,K L A CORP,0.977877
