target_month,permno,ticker,company_name,weight,ret_exc_lead1m,pred
2025-02-28,24655,HUT,HUT 8 CORP,-0.01,-0.323278,-0.02424643640698896
2025-02-28,20325,SMR,NUSCALE POWER CORP,-0.01,-0.282258,-0.024528748562191782
2025-02-28,16400,PHUN,PHUNWARE INC,-0.01,-0.227496,-0.02496643214122738
2025-02-28,20207,ACHR,ARCHER AVIATION INC,-0.01,-0.063633,-0.025136968179920095
2025-02-28,18580,FSLY,FASTLY INC,-0.01,-0.352885,-0.02531757873987854
2025-02-28,23397,NXU,N X U INC,-0.01,-0.120783,-0.02536914902536403
2025-02-28,15058,SLNO,SOLENO THERAPEUTICS INC,-0.01,-0.031386,-0.02558829935011534
2025-02-28,17360,GNPX,GENPREX INC,-0.01,-0.393874,-0.02591925160608769
2025-02-28,14720,UAVS,AGEAGLE AERIAL SYSTEMS INC,-0.01,-0.402492,-0.027049483214213077
2025-02-28,21090,RCAT,RED CAT HOLDINGS INC,-0.01,-0.297968,-0.027315869970394077
2025-02-28,78875,WOLF,WOLFSPEED INC,-0.01,-0.060411,-0.027842218204961626
2025-02-28,21335,NITO,N2OFF INC,-0.01,-0.664732,-0.028263632929888205
2025-02-28,14813,MARA,MARA HOLDINGS INC,-0.01,-0.244318,-0.02835096549068334
2025-02-28,20726,PDYN,PALLADYNE AI CORP,-0.01,-0.25419600000000003,-0.02844010354001475
2025-02-28,15303,VKTX,VIKING THERAPEUTICS INC,-0.01,-0.121788,-0.02876911521064794
2025-02-28,25034,SERV,SERVE ROBOTICS INC,-0.01,-0.460217,-0.02900443483120517
2025-02-28,24511,RR,RICHTECH ROBOTICS INC,-0.01,-0.24525000000000002,-0.030045734393547067
2025-02-28,88462,SAVA,CASSAVA SCIENCES INC,-0.01,0.0050880000000000005,-0.03081014459540732
2025-02-28,22669,TVGN,TEVOGEN BIO HOLDINGS INC,-0.01,-0.14425500000000002,-0.03140199317728849
2025-02-28,23263,QBTS,D WAVE QUANTUM INC,-0.01,-0.080756,-0.031611173789596866
2025-02-28,21286,SNTI,SENTI BIOSCIENCES INC,-0.01,-0.312948,-0.03221616014981874
2025-02-28,24964,PACS,PACS GROUP INC,-0.01,-0.10654999999999999,-0.03250108079545904
2025-02-28,21837,DATS,DATCHAT INC,-0.01,-0.273156,-0.03269584214846436
2025-02-28,21625,PSQH,PSQ HOLDINGS INC,-0.01,-0.329897,-0.032981306881401475
2025-02-28,14107,TNXP,TONIX PHARMACEUTICALS HLDG CORP,-0.01,-0.8197129999999999,-0.03319060314242948
2025-02-28,21832,KITT,NAUTICUS ROBOTICS INC,-0.01,-0.456156,-0.033235977805188784
2025-02-28,25660,ZENA,ZENATECH INC,-0.01,-0.303727,-0.033290388270444914
2025-02-28,18427,CYCN,CYCLERION THERAPEUTICS INC,-0.01,-0.322193,-0.033673204352286455
2025-02-28,21619,OKLO,OKLO INC,-0.01,-0.20086400000000001,-0.03517971959367954
2025-02-28,77624,INTZ,INTRUSION INC,-0.01,-0.5119859999999999,-0.036607150414264066
2025-02-28,16680,QXO,Q X O INC,-0.01,-0.0447,-0.037215920300079246
2025-02-28,18402,HOTH,HOTH THERAPEUTICS INC,-0.01,-0.27649,-0.037631740934781374
2025-02-28,20295,CIFR,CIPHER MINING INC,-0.01,-0.291273,-0.040414583778711884
2025-02-28,24815,UMAC,UNUSUAL MACHINES INC NEW,-0.01,-0.406969,-0.04075131270437011
2025-02-28,21007,RGTI,RIGETTI COMPUTING INC,-0.01,-0.360946,-0.041908825691360556
2025-02-28,14468,PHIO,PHIO PHARMACEUTICALS CORP,-0.01,-0.313995,-0.04376865892632111
2025-02-28,22538,CING,CINGULATE INC,-0.01,-0.097821,-0.0443408403272404
2025-02-28,20638,BNZI,BANZAI INTERNATIONAL INC,-0.01,-0.22493700000000003,-0.04534288353788023
2025-02-28,21754,QUBT,QUANTUM COMPUTING INC,-0.01,-0.419018,-0.04677581833571601
2025-02-28,23715,ASST,ASSET ENTITIES INC,-0.01,-0.085556,-0.04678671709312614
2025-02-28,23731,GXAI,GAXOS AI INC,-0.01,-0.240157,-0.04734722808017401
2025-02-28,20331,DWTX,DOGWOOD THERAPEUTICS INC,-0.01,-0.6198079999999999,-0.04904624340997984
2025-02-28,25051,NNE,NANO NUCLEAR ENERGY INC,-0.01,-0.257846,-0.05346591874259732
2025-03-31,24967,IBTA,IBOTTA INC,0.01,0.260426,0.04188615829502952
2025-03-31,14487,KN,KNOWLES CORP,0.01,-0.08721,0.03933837388015767
2025-03-31,91571,EBS,EMERGENT BIOSOLUTIONS INC,0.01,-0.353692,0.03779040606942102
2025-03-31,88446,ILMN,ILLUMINA INC,0.01,-0.10935199999999999,0.03745989730512762
2025-03-31,83822,GES,GUESS INC,0.01,0.086142,0.03694148309044582
2025-03-31,91416,HBI,HANESBRANDS INC,0.01,-0.046542999999999994,0.03685337883981542
2025-03-31,83011,WSM,WILLIAMS SONOMA INC,0.01,-0.19090600000000002,0.03668583454890328
2025-03-31,79879,VIAV,VIAVI SOLUTIONS INC,0.01,-0.0025310000000000003,0.03642957359292644
2025-03-31,17000,RYTM,RHYTHM PHARMACEUTICALS INC,0.01,-0.038756,0.03513219825230739
2025-03-31,70092,KBH,K B HOME,0.01,-0.050637999999999996,0.033529636174580615
2025-03-31,17812,EXPI,E X P WORLD HOLDINGS INC,0.01,-0.031205,0.03319927914391
2025-03-31,80072,VLY,VALLEY NATIONAL BANCORP,0.01,-0.08867699999999999,0.0329468853711388
2025-03-31,85724,PRDO,PERDOCEO EDUCATION CORP,0.01,-0.019831,0.03265414839726301
2025-03-31,79785,NVR,N V R INC,0.01,-0.003589,0.03224125506020359
2025-03-31,89792,CVCO,CAVCO INDUSTRIES INC DEL,0.01,-0.012767,0.03175118042256018
2025-03-31,10517,PRG,PROG HOLDINGS INC,0.01,-0.061159,0.0317034900856437
2025-03-31,27983,XRX,XEROX HOLDINGS CORP,0.01,-0.256065,0.031553814987904244
2025-03-31,79007,SCVL,SHOE CARNIVAL INC IN,0.01,-0.0102,0.03155162858063653
2025-03-31,22149,FNA,PARAGON 28 INC,0.01,-0.001891,0.03147274231442905
2025-03-31,13766,BCC,BOISE CASCADE CO,0.01,-0.057158,0.031393766993590325
2025-03-31,91392,TNL,TRAVEL & LEISURE CO,0.01,-0.164477,0.03135990660300651
2025-03-31,14526,APOG,APOGEE ENTERPRISES INC,0.01,-0.037009,0.03134636334375645
2025-03-31,39490,APA,A P A CORP,0.01,0.012034,0.031152470751639308
2025-03-31,16967,CARG,CARGURUS INC,0.01,-0.098486,0.031020372954499185
2025-03-31,61496,PATK,PATRICK INDUSTRIES INC,0.01,-0.070092,0.03099005238428569
2025-03-31,88195,SGMO,SANGAMO THERAPEUTICS INC,0.01,-0.360484,0.030851352810319296
2025-03-31,48144,KLIC,KULICKE & SOFFA INDS INC,0.01,-0.13673100000000002,0.030832498065467735
2025-03-31,16816,BHF,BRIGHTHOUSE FINANCIAL INC,0.01,-0.025681000000000002,0.03076332837979858
2025-03-31,13921,CUBI,CUSTOMERS BANCORP INC,0.01,-0.073795,0.030741246899680677
2025-03-31,92601,NOG,NORTHERN OIL & GAS INC,0.01,-0.029419,0.030719396063697238
2025-03-31,19506,VERX,VERTEX INC,0.01,0.08081200000000001,0.030715461664622905
2025-03-31,65285,HOV,HOVNANIAN ENTERPRISES INC,0.01,0.026071,0.0305548789120499
2025-03-31,79758,BYD,BOYD GAMING CORP,0.01,-0.13795500000000002,0.030519012309319936
2025-03-31,84041,TGI,TRIUMPH GROUP INC NEW,0.01,-0.005001,0.030347554645890798
2025-03-31,15145,BOX,BOX INC,0.01,-0.059694,0.030258571776821494
2025-03-31,49429,DDS,DILLARDS INC,0.01,-0.082353,0.029971519583570805
2025-03-31,78170,SM,S M ENERGY CO,0.01,-0.08780299999999999,0.02986457020853569
2025-03-31,88280,BHLB,BERKSHIRE HILLS BANCORP INC,0.01,-0.08766499999999999,0.02974505696280135
2025-03-31,80193,BZH,BEAZER HOMES USA INC,0.01,-0.089075,0.02971686776150919
2025-03-31,76752,PRGS,PROGRESS SOFTWARE CORP,0.01,-0.060709,0.029588921754598548
2025-03-31,86356,EBAY,EBAY INC,0.01,0.047407000000000005,0.029101707273021728
2025-03-31,89167,CCRN,CROSS COUNTRY HEALTHCARE INC,0.01,-0.13570900000000002,0.028708054006847145
2025-03-31,20057,VTRS,VIATRIS INC,0.01,-0.047843,0.028556114115370408
2025-03-31,42286,WWW,WOLVERINE WORLD WIDE INC,0.01,-0.062925,0.028495938134109902
2025-03-31,86799,CNX,C N X RESOURCES CORP,0.01,0.08584800000000001,0.028460392059469514
2025-03-31,45911,SWKS,SKYWORKS SOLUTIONS INC,0.01,-0.033878,0.02814468369382648
2025-03-31,86979,JNPR,JUNIPER NETWORKS INC,0.01,0.0024029999999999998,0.028082650564149957
2025-03-31,77462,M,MACYS INC,0.01,-0.11595799999999999,0.027884263327288744
2025-03-31,34032,MAS,MASCO CORP,0.01,-0.078445,0.02768414418510192
2025-03-31,21609,VSCO,VICTORIAS SECRET & CO,0.01,-0.308326,0.02758836340231878
2025-03-31,50948,SMTC,SEMTECH CORP,0.01,-0.102666,0.027397979450593614
2025-03-31,52230,RHI,ROBERT HALF INC,0.01,-0.080257,0.027200051407838856
2025-03-31,80034,SHOO,MADDEN STEVEN LTD,0.01,-0.184889,0.027199193844739455
2025-03-31,16437,CWH,CAMPING WORLD HOLDINGS INC,0.01,-0.168057,0.02719678095205992
2025-03-31,84319,LAD,LITHIA MOTORS INC,0.01,-0.14972000000000002,0.02716435572642502
2025-03-31,22416,WEAV,WEAVE COMMUNICATION INC,0.01,-0.123266,0.02715524636831
2025-03-31,19166,FMC,F M C CORP,0.01,0.155654,0.02713725979812459
2025-03-31,13244,MTDR,MATADOR RESOURCES CO,0.01,-0.027307,0.026992748861055335
2025-03-31,18142,REZI,RESIDEO TECHNOLOGIES INC,0.01,-0.08202999999999999,0.026829990761480023
2025-03-31,13625,SSTK,SHUTTERSTOCK INC,0.01,-0.122213,0.026698394644612114
2025-03-31,76282,AN,AUTONATION INC DEL,0.01,-0.11556,0.026654834833312456
2025-03-31,61399,LOW,LOWES COMPANIES INC,0.01,-0.065402,0.026565767140798127
2025-03-31,58246,NTRS,NORTHERN TRUST CORP,0.01,-0.101539,0.026419048641893872
2025-03-31,16076,GMS,G M S INC,0.01,-0.08431899999999999,0.026369517640549872
2025-03-31,65402,AOS,SMITH A O CORP,0.01,-0.020272000000000002,0.026310803464172944
2025-03-31,90720,BLDR,BUILDERS FIRSTSOURCE INC,0.01,-0.10451099999999999,0.02617054735544249
2025-03-31,80306,BCRX,BIOCRYST PHARMACEUTICALS INC,0.01,-0.13234500000000002,0.026132684355166674
2025-03-31,57817,JWN,NORDSTROM INC,0.01,0.011054999999999999,0.026125407339700292
2025-03-31,14440,TVTX,TRAVERE THERAPEUTICS INC,0.01,-0.16604200000000002,0.026092449670720955
2025-03-31,10421,SKYW,SKYWEST INC,0.01,-0.120097,0.026020573755819107
2025-03-31,88853,FLR,FLUOR CORP NEW,0.01,-0.061536999999999994,0.025980354403956622
2025-03-31,90716,ATSG,AIR TRANSPORT SERVICES GROUP INC,0.01,0.0015009999999999997,0.025968642138876667
2025-03-31,77217,WT,WISDOMTREE INC,0.01,-0.025355000000000003,0.025910272210512696
2025-03-31,12068,ONB,OLD NATIONAL BANCORP,0.01,-0.105575,0.025867018248757798
2025-03-31,82924,WLY,WILEY JOHN & SONS INC,0.01,0.113927,0.025729354014324628
2025-03-31,46886,KLAC,K L A CORP,0.01,-0.044392999999999995,0.025484084912029484
2025-03-31,11293,WSBC,WESBANCO INC,0.01,-0.110106,0.02543561713295139
2025-03-31,86102,FHI,FEDERATED HERMES INC,0.01,0.048704000000000004,0.02536000416761581
2025-03-31,66800,AIG,AMERICAN INTERNATIONAL GROUP INC,0.01,0.049800000000000004,0.025282715215324138
2025-03-31,21624,BLND,BLEND LABS INC,0.01,0.066863,0.02527131708092794
2025-03-31,44134,KMT,KENNAMETAL INC,0.01,-0.040930999999999995,0.02524214573271215
2025-03-31,11600,XRAY,DENTSPLY SIRONA INC,0.01,-0.091032,0.02522293511393351
2025-03-31,89826,TCBI,TEXAS CAPITAL BANCSHARES INC,0.01,-0.059767,0.02521839850116838
2025-03-31,24258,CART,MAPLEBEAR INC,0.01,-0.032629,0.025197656507445945
2025-03-31,24171,KVYO,KLAVIYO INC,0.01,-0.23384200000000002,0.024892621208574515
2025-03-31,66181,HD,HOME DEPOT INC,0.01,-0.073225,0.02474551317792066
2025-03-31,85427,GPI,GROUP 1 AUTOMOTIVE INC,0.01,-0.17141800000000001,0.02472316705183874
2025-03-31,16499,PK,PARK HOTELS & RESORTS INC,0.01,-0.11336,0.024683514483547442
2025-03-31,91531,OC,OWENS CORNING NEW,0.01,-0.071686,0.02461748473478123
2025-03-31,14960,ENVA,ENOVA INTERNATIONAL INC,0.01,-0.069034,0.02459139040936488
2025-03-31,79909,MHO,M I HOMES INC,0.01,-0.028611,0.024572264238556834
2025-03-31,87034,LII,LENNOX INTERNATIONAL INC,0.01,-0.070341,0.024560487195427784
2025-03-31,77117,WNC,WABASH NATIONAL CORP,0.01,-0.059787,0.024547904525078754
2025-03-31,13610,OLN,OLIN CORP,0.01,-0.041028999999999996,0.024491712444799696
2025-03-31,18011,SONO,SONOS INC,0.01,-0.19631500000000002,0.02446419625305698
2025-03-31,21020,AAL,AMERICAN AIRLINES GROUP INC,0.01,-0.268233,0.024450272176243466
2025-03-31,20598,CALM,CAL MAINE FOODS INC,0.01,0.0022170000000000002,0.0244426006544828
2025-03-31,77699,FCEL,FUELCELL ENERGY INC,0.01,-0.207931,0.024234796955824176
2025-03-31,13116,CIVI,CIVITAS RESOURCES INC,0.01,-0.079876,0.02419434969807678
2025-03-31,38850,SKY,CHAMPION HOMES INC,0.01,-0.078937,0.024186173872968467
2025-03-31,21927,DJT,TRUMP MEDIA & TECH GRP CORP,-0.01,-0.192637,-0.014200921276754772
2025-03-31,19312,UWMC,U W M HOLDINGS CORP,-0.01,-0.119312,-0.014269218281356163
2025-03-31,92294,UEC,URANIUM ENERGY CORP,-0.01,-0.14985400000000001,-0.014320335402936727
2025-03-31,18961,SWTX,SPRINGWORKS THERAPEUTICS INC,-0.01,-0.239401,-0.014555796924657608
2025-03-31,66384,WDC,WESTERN DIGITAL CORP,-0.01,-0.17714300000000002,-0.01457632075166329
2025-03-31,18644,APLT,APPLIED THERAPEUTICS INC,-0.01,-0.041781,-0.014762820047858735
2025-03-31,20325,SMR,NUSCALE POWER CORP,-0.01,-0.17969000000000002,-0.014830668666441728
2025-03-31,22096,ARIS,ARIS WATER SOLUTIONS INC,-0.01,0.019919,-0.014939035507541118
2025-03-31,87016,AIOT,POWERFLEET INC,-0.01,-0.224702,-0.014981300004882325
2025-03-31,17360,GNPX,GENPREX INC,-0.01,-0.352762,-0.014982954413732678
2025-03-31,25637,SARO,STANDARDAERO INC,-0.01,-0.059747999999999996,-0.01505830488077514
2025-03-31,21412,KULR,K U L R TECHNOLOGY GROUP INC,-0.01,-0.032837,-0.015077602299327158
2025-03-31,20930,SOC,SABLE OFFSHORE CORP,-0.01,-0.109171,-0.015349435814080587
2025-03-31,19070,ETNB,89BIO INC,-0.01,-0.21577600000000002,-0.015404235804770973
2025-03-31,47896,JPM,JPMORGAN CHASE & CO,-0.01,-0.07654,-0.015600722813993584
2025-03-31,20566,AMPG,AMPLITECH GROUP INC,-0.01,-0.064031,-0.015680691869151192
2025-03-31,23473,CINF,CINCINNATI FINANCIAL CORP,-0.01,0.001935,-0.015702219887859525
2025-03-31,19928,OUST,OUSTER INC,-0.01,0.08506,-0.015770204525307065
2025-03-31,19549,NUKK,NUKKLEUS INC,-0.01,-0.2461,-0.01583322103190033
2025-03-31,76712,AES,A E S CORP,-0.01,0.068189,-0.01593855126802398
2025-03-31,18909,NET,CLOUDFLARE INC,-0.01,-0.227857,-0.015968896883465103
2025-03-31,23931,XEL,X C E L ENERGY INC,-0.01,-0.013571,-0.01599879728471064
2025-03-31,90505,LVS,LAS VEGAS SANDS CORP,-0.01,-0.139412,-0.016155313918828157
2025-03-31,82486,ERIE,ERIE INDEMNITY CO,-0.01,-0.024496,-0.016283893382364287
2025-03-31,14720,UAVS,AGEAGLE AERIAL SYSTEMS INC,-0.01,-0.119863,-0.01639569027376432
2025-03-31,21358,CFLT,CONFLUENT INC,-0.01,-0.264925,-0.01649785128926131
2025-03-31,19456,CLOV,CLOVER HEALTH INVESTMENTS CORP,-0.01,-0.099143,-0.01660108444944406
2025-03-31,19893,FUBO,FUBOTV INC,-0.01,-0.039729,-0.01668919030605729
2025-03-31,14811,FWONK,LIBERTY MEDIA CORP 3RD NEW,-0.01,-0.070002,-0.016696880466712055
2025-03-31,18772,AKRO,AKERO THERAPEUTICS INC,-0.01,-0.179321,-0.016916776180632073
2025-03-31,87759,WULF,TERAWULF INC,-0.01,-0.351874,-0.01708678432066653
2025-03-31,22204,FWRG,FIRST WATCH RESTAURANT GROUP INC,-0.01,-0.222468,-0.017257386132769705
2025-03-31,11990,KKR,K K R & CO INC,-0.01,-0.150781,-0.017474102187291736
2025-03-31,25181,LB,LANDBRIDGE COMPANY LLC,-0.01,0.038162,-0.017576487706472785
2025-03-31,24023,BATRK,ATLANTA BRAVES HOLDINGS INC,-0.01,-0.012343,-0.01789809439326768
2025-03-31,24964,PACS,PACS GROUP INC,-0.01,-0.1408,-0.018673569093819835
2025-03-31,16400,PHUN,PHUNWARE INC,-0.01,-0.045633,-0.01888482486367414
2025-03-31,22602,SIDU,SIDUS SPACE INC,-0.01,-0.22035600000000002,-0.019178451283477442
2025-03-31,19825,DYN,DYNE THERAPEUTICS INC,-0.01,-0.23487200000000003,-0.01918371586818366
2025-03-31,18676,TMDX,TRANSMEDICS GROUP INC,-0.01,-0.121874,-0.019201919982910536
2025-03-31,21286,SNTI,SENTI BIOSCIENCES INC,-0.01,0.112854,-0.01981120305660447
2025-03-31,21625,PSQH,PSQ HOLDINGS INC,-0.01,-0.142523,-0.01984489181032289
2025-03-31,14107,TNXP,TONIX PHARMACEUTICALS HLDG CORP,-0.01,1.270748,-0.019848487340076777
2025-03-31,22088,FLNC,FLUENCE ENERGY INC,-0.01,-0.15552300000000002,-0.019854758488083123
2025-03-31,23415,LASE,LASER PHOTONICS CORP,-0.01,-0.14827200000000001,-0.0200195775701413
2025-03-31,18835,DKNG,DRAFTKINGS INC,-0.01,-0.24624300000000002,-0.02021417894869442
2025-03-31,89626,CME,C M E GROUP INC,-0.01,0.047104,-0.02049523353897742
2025-03-31,24064,APGE,APOGEE THERAPEUTICS INC,-0.01,0.18486999999999998,-0.0207083761725423
2025-03-31,91907,SMCI,SUPER MICRO COMPUTER INC,-0.01,-0.177569,-0.020731552781852694
2025-03-31,15058,SLNO,SOLENO THERAPEUTICS INC,-0.01,0.460115,-0.020837869457132403
2025-03-31,17821,SRRK,SCHOLAR ROCK HOLDING CORP,-0.01,-0.175244,-0.02115630439530824
2025-03-31,21029,RUM,RUMBLE INC,-0.01,-0.244841,-0.021504353243381034
2025-03-31,23509,ASPI,ASP ISOTOPES INC,-0.01,-0.018131,-0.02157080445774913
2025-03-31,19577,RKT,ROCKET COMPANIES INC,-0.01,-0.093185,-0.02187235918830397
2025-03-31,21890,BROS,DUTCH BROS INC,-0.01,-0.22348600000000002,-0.02208334556024496
2025-03-31,18427,CYCN,CYCLERION THERAPEUTICS INC,-0.01,-0.067095,-0.022813435185549513
2025-03-31,25034,SERV,SERVE ROBOTICS INC,-0.01,-0.365245,-0.02341710518488794
2025-03-31,20726,PDYN,PALLADYNE AI CORP,-0.01,-0.08107199999999999,-0.023421156663181085
2025-03-31,21090,RCAT,RED CAT HOLDINGS INC,-0.01,-0.055038,-0.023708232474805642
2025-03-31,89986,APLD,APPLIED DIGITAL CORP,-0.01,-0.300925,-0.023790058103316247
2025-03-31,19076,ASTS,A S T SPACEMOBILE INC,-0.01,-0.16462000000000002,-0.024070704389129963
2025-03-31,19649,FFIE,FARADAY FUTURE INTEL ELCTRC INC,-0.01,-0.172543,-0.02433715397144079
2025-03-31,18770,BBIO,BRIDGEBIO PHARMA INC,-0.01,-0.012881,-0.024380113400571952
2025-03-31,22669,TVGN,TEVOGEN BIO HOLDINGS INC,-0.01,-0.159675,-0.024764290922363742
2025-03-31,21053,BBAI,BIGBEAR AI HOLDINGS INC,-0.01,-0.44916100000000003,-0.024935886409142474
2025-03-31,18776,IMVT,IMMUNOVANT INC,-0.01,-0.17381300000000002,-0.025176132940051936
2025-03-31,22286,BLBX,BLACKBOXSTOCKS INC,-0.01,0.086319,-0.025253140810453698
2025-03-31,20207,ACHR,ARCHER AVIATION INC,-0.01,-0.202749,-0.02526421445461676
2025-03-31,93083,LTBR,LIGHTBRIDGE CORP,-0.01,-0.315867,-0.025347966981058005
2025-03-31,19849,SMMT,SUMMIT THERAPEUTICS INC,-0.01,-0.071091,-0.02583478275209629
2025-03-31,78875,WOLF,WOLFSPEED INC,-0.01,-0.474013,-0.026098136010546072
2025-03-31,20898,RXRX,RECURSION PHARMACEUTICALS INC,-0.01,-0.299031,-0.02612266185396786
2025-03-31,21832,KITT,NAUTICUS ROBOTICS INC,-0.01,-0.049219,-0.026126047262040028
2025-03-31,15303,VKTX,VIKING THERAPEUTICS INC,-0.01,-0.166917,-0.026602521164210628
2025-03-31,23054,SOUN,SOUNDHOUND AI INC,-0.01,-0.252963,-0.027046071354639947
2025-03-31,21331,AUR,AURORA INNOVATION INC,-0.01,-0.078391,-0.02769116690124069
2025-03-31,20331,DWTX,DOGWOOD THERAPEUTICS INC,-0.01,0.042504,-0.02799652689002711
2025-03-31,20923,EDR,ENDEAVOR GROUP HOLDINGS INC,-0.01,-0.159608,-0.028767386844492496
2025-03-31,88462,SAVA,CASSAVA SCIENCES INC,-0.01,-0.378425,-0.029557316478823432
2025-03-31,21837,DATS,DATCHAT INC,-0.01,0.674836,-0.029779830350022365
2025-03-31,14468,PHIO,PHIO PHARMACEUTICALS CORP,-0.01,-0.087932,-0.030995624543235803
2025-03-31,21619,OKLO,OKLO INC,-0.01,-0.355626,-0.031041250777404134
2025-03-31,23263,QBTS,D WAVE QUANTUM INC,-0.01,0.383436,-0.03111430153888082
2025-03-31,25142,TEM,TEMPUS A I INC,-0.01,-0.14475600000000002,-0.03211318667122318
2025-03-31,24511,RR,RICHTECH ROBOTICS INC,-0.01,0.049767000000000006,-0.03231902130789468
2025-03-31,23869,TRNR,INTERACTIVE STRENGTH INC,-0.01,-0.524826,-0.032961465388829936
2025-03-31,77624,INTZ,INTRUSION INC,-0.01,0.314222,-0.033425768243620466
2025-03-31,18402,HOTH,HOTH THERAPEUTICS INC,-0.01,0.088517,-0.03353855795019875
2025-03-31,25660,ZENA,ZENATECH INC,-0.01,-0.244601,-0.03398784053140853
2025-03-31,21754,QUBT,QUANTUM COMPUTING INC,-0.01,0.315619,-0.03441196186997168
2025-03-31,23731,GXAI,GAXOS AI INC,-0.01,0.039678000000000005,-0.03857773147079147
2025-03-31,23397,NXU,N X U INC,-0.01,-0.491342,-0.03877535664602852
2025-03-31,24815,UMAC,UNUSUAL MACHINES INC NEW,-0.01,-0.11205999999999999,-0.039635735129791586
2025-03-31,21705,CADL,CANDEL THERAPEUTICS INC,-0.01,-0.37389900000000004,-0.03994906784247757
2025-03-31,25051,NNE,NANO NUCLEAR ENERGY INC,-0.01,-0.084356,-0.04043883547274918
2025-03-31,22223,JTAI,JET AI INC,-0.01,-0.41303,-0.04074098658631988
2025-03-31,16680,QXO,Q X O INC,-0.01,0.059369000000000005,-0.04404180644743669
2025-03-31,21007,RGTI,RIGETTI COMPUTING INC,-0.01,-0.067255,-0.048173872348792494
2025-03-31,20638,BNZI,BANZAI INTERNATIONAL INC,-0.01,-0.22564700000000001,-0.04913076160986319
2025-03-31,85377,AIFF,FIREFLY NEUROSCIENCE INC,-0.01,-0.12423,-0.049856784985275265
2025-04-30,84041,TGI,TRIUMPH GROUP INC NEW,0.01,-0.001167,0.04205214064917826
2025-04-30,80306,BCRX,BIOCRYST PHARMACEUTICALS INC,0.01,0.17646499999999998,0.04147888886679074
2025-04-30,91416,HBI,HANESBRANDS INC,0.01,-0.208041,0.038747776143124316
2025-04-30,27983,XRX,XEROX HOLDINGS CORP,0.01,-0.090492,0.0383189283307084
2025-04-30,21543,GLUE,MONTE ROSA THERAPEUTICS INC,0.01,0.054654999999999995,0.03770594203579433
2025-04-30,10517,PRG,PROG HOLDINGS INC,0.01,-0.012558,0.03683166218262339
2025-04-30,89167,CCRN,CROSS COUNTRY HEALTHCARE INC,0.01,-0.093528,0.035668456664054674
2025-04-30,88195,SGMO,SANGAMO THERAPEUTICS INC,0.01,0.173806,0.03499076872223504
2025-04-30,14487,KN,KNOWLES CORP,0.01,0.031991000000000006,0.03495073148969032
2025-04-30,18011,SONO,SONOS INC,0.01,-0.14036700000000002,0.034696881279029375
2025-04-30,80072,VLY,VALLEY NATIONAL BANCORP,0.01,-0.036155999999999994,0.032928052392571905
2025-04-30,20146,PWP,PERELLA WEINBERG PARTNERS,0.01,-0.070383,0.03287437291270736
2025-04-30,80034,SHOO,MADDEN STEVEN LTD,0.01,-0.21524700000000002,0.032788437060993984
2025-04-30,83011,WSM,WILLIAMS SONOMA INC,0.01,-0.021863,0.032487137534337934
2025-04-30,85724,PRDO,PERDOCEO EDUCATION CORP,0.01,-0.005918,0.03218338949753841
2025-04-30,48347,LZB,LA Z BOY INC,0.01,0.006954,0.03192995916505212
2025-04-30,16617,PUMP,PROPETRO HOLDING CORP,0.01,-0.325984,0.03144636093880466
2025-04-30,22149,FNA,PARAGON 28 INC,0.01,-0.008129,0.031183578541626032
2025-04-30,90716,ATSG,AIR TRANSPORT SERVICES GROUP INC,0.01,-0.0008609999999999998,0.03082262350883374
2025-04-30,92469,SATS,ECHOSTAR CORP,0.01,-0.124723,0.03068410673748625
2025-04-30,88280,BHLB,BERKSHIRE HILLS BANCORP INC,0.01,-0.051829,0.03050709309334207
2025-04-30,88446,ILMN,ILLUMINA INC,0.01,-0.025466,0.03039514201352863
2025-04-30,14495,ATEN,A10 NETWORKS INC,0.01,0.005032999999999999,0.030169662168137275
2025-04-30,88661,TPR,TAPESTRY INC,0.01,-0.0001259999999999998,0.03016557835251278
2025-04-30,17000,RYTM,RHYTHM PHARMACEUTICALS INC,0.01,0.227162,0.030080714890766032
2025-04-30,39490,APA,A P A CORP,0.01,-0.252586,0.0299175327788284
2025-04-30,21297,FYBR,FRONTIER COMMUNICATIONS PRINT,0.01,0.007341,0.029774408367452626
2025-04-30,60943,LEG,LEGGETT & PLATT INC,0.01,0.212647,0.029534916646668456
2025-04-30,19592,ML,MONEYLION INC,0.01,-0.055667999999999995,0.029526431904459624
2025-04-30,79879,VIAV,VIAVI SOLUTIONS INC,0.01,-0.058048,0.028928922875420433
2025-04-30,12068,ONB,OLD NATIONAL BANCORP,0.01,-0.03185,0.028649487676129737
2025-04-30,13967,PTCT,P T C THERAPEUTICS INC,0.01,-0.025513,0.028283299064699077
2025-04-30,13936,PVH,P V H CORP,0.01,0.06360600000000001,0.02813743327768628
2025-04-30,78170,SM,S M ENERGY CO,0.01,-0.235992,0.027905696509356953
2025-04-30,81577,WAFD,WAFD INC,0.01,-0.005284,0.027823580836760856
2025-04-30,91348,ATEC,ALPHATEC HOLDINGS INC,0.01,0.079305,0.027756999057064885
2025-04-30,13625,SSTK,SHUTTERSTOCK INC,0.01,-0.146852,0.02761154135169431
2025-04-30,17949,BE,BLOOM ENERGY CORP,0.01,-0.071694,0.027599566291406433
2025-04-30,20057,VTRS,VIATRIS INC,0.01,-0.03683,0.027576330690852816
